,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
141,2155981,Hadoop,杭州,2018-04-17 19:11:43,24.8,140637,互联网教育,杭州龙本教育科技有限公司,2000人以上,西湖区,本科,不需要融资,"移动互联网,教育",119.993921,29.993843,全职,不限,[]
142,3988688,Hadoop/spark开发工程师,杭州,2018-04-27 14:01:45,24.0,22013,二维火,杭州迪火科技有限公司,500-2000人,拱墅区,本科,B轮,"移动互联网 ,O2O",120.134254,30.295602,全职,1-3年,"['股票期权', 'BAT技术', '年度旅游', '五险一金']"
143,4454707,大数据开发-Spark/Hadoop,南京,2018-04-27 11:28:16,22.4,81354,Dilato,迪原创新（北京）科技有限公司南京分公司,150-500人,江宁区,本科,未融资,"移动互联网,企业服务",118.811278,31.911814,全职,5-10年,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']"
144,3154101,Hadoop运维,上海,2018-04-27 10:50:12,23.8,71514,百联全渠道电商,百联全渠道电子商务有限公司,500-2000人,黄浦区,本科,不需要融资,"电子商务,O2O",121.48982,31.23167,全职,1-3年,"['节日礼物', '岗位晋升', '五险一金', '午餐补助']"
145,2316094,Hadoop开发工程师,武汉,2018-04-18 11:07:30,14.0,38278,亚鸿世纪,北京亚鸿世纪科技发展有限公司,150-500人,,本科,不需要融资,移动互联网,114.408308,30.47882993,全职,1-3年,"['带薪年假', '岗位晋升', '五险一金', '午餐补助']"
146,4314064,Hadoop开发人员,北京,2018-04-27 10:25:26,10.8,108182,泰康在线,泰康在线财产保险股份有限公司,500-2000人,昌平区,本科,不需要融资,"移动互联网,金融",39.897445,116.331398,全职,3-5年,"['绩效奖金', '带薪年假', '交通补助', '通讯津贴']"
147,4300170,Hadoop工程师,北京,2018-04-02 10:48:40,24.0,31353,艺恩,艺恩世纪国际信息咨询（北京）有限公司,50-150人,朝阳区,本科,未融资,"移动互联网,金融",115.99339,39.99426,全职,不限,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']"
148,4284017,Hadoop讲师,沈阳,2018-04-25 09:11:59,8.8,332664,智谷大数据,沈阳智谷大数据发展有限公司,少于15人,浑南区,本科,未融资,数据服务,123.4489,41.721772,全职,1-3年,"['""""']"
149,4401416,Hadoop 运维工程师,上海,2018-04-11 10:43:18,9.6,341108,媒智科技,上海媒智科技有限公司,15-50人,徐汇区,本科,不需要融资,移动互联网,121.432455,31.19619,全职,3-5年,"['""""']"
150,1947494,Hadoop工程师（北京）,北京,2018-04-27 10:45:14,10.8,24102,Hypers,上海宏路数据技术股份有限公司,50-150人,朝阳区,不限,上市公司,移动互联网,116.456925,39.93175,全职,不限,"['绩效奖金', '五险一金', '带薪年假', '年度旅游']"
151,4235494,Hadoop运维,杭州,2018-04-27 14:01:44,21.0,22013,二维火,杭州迪火科技有限公司,500-2000人,拱墅区,本科,B轮,"移动互联网 ,O2O",120.134254,30.295602,全职,3-5年,"['股票期权', 'BAT技术', '年度旅游', '五险一金']"
152,4314071,Hadoop运维工程师,北京,2018-04-27 10:25:26,14.0,108182,泰康在线,泰康在线财产保险股份有限公司,500-2000人,昌平区,本科,不需要融资,"移动互联网,金融",39.897445,116.331398,全职,3-5年,"['绩效奖金', '带薪年假', '交通补助', '通讯津贴']"
153,3873453,Hadoop平台设计师,广州,2018-04-20 09:15:37,19.0,237715,广东曼拓信息科技有限公司,广东曼拓信息科技有限公司,50-150人,天河区,不限,上市公司,"广告营销,移动互联网",113.36177,23.1467,全职,3-5年,[]
154,3367388,Hadoop平台管理,天津,2018-04-24 09:34:15,12.0,16831,武汉佰钧成技术有限公司,武汉佰钧成技术有限责任公司,2000人以上,滨海新区,大专,不需要融资,移动互联网,117.708092,39.10316,全职,3-5年,"['带薪年假', '计算机软件', '管理规范', '定期体检']"
155,3958778,Hadoop高级工程师,上海,2018-04-26 17:02:24,19.0,113652,势航网络,上海势航网络科技有限公司,50-150人,青浦区,本科,A轮,"移动互联网,企业服务",121.30717,31.160381,全职,3-5年,[]
156,3055583,hadoop大数据处理,北京,2018-04-24 09:22:54,21.0,67389,北京指南针,北京指南针科技发展股份有限公司,500-2000人,昌平区,本科,上市公司,"移动互联网,金融",116.368664,40.098485,全职,1-3年,"['绩效奖金', '岗位晋升', '定期体检', '五险一金']"
157,2832583,高级/资深hadoop工程师,上海,2018-04-28 10:25:27,21.0,51480,饿了么,拉扎斯网络科技（上海）有限公司,2000人以上,普陀区,本科,D轮及以上,移动互联网,121.38277718,31.23315639,全职,1-3年,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']"
